"","k","sample_size","epsilon","true_marginals","true_joint","bias_biased_marg","bias_unbiased_marg","bias_biased_joint","bias_unbiased_joint"
"1",2,100,0.05,c(0.64, 0.36),c(0.4096, 0.2304, 0.2304, 0.1296),c(`0` = 0.02, `1` = -0.02),c(`0` = -4.66099995833582, `1` = 4.66099995833582),c(0.0252, -0.00520000000000001, -0.00520000000000001, -0.0148),c(-27.6910005582765, 23.0300005999407, 23.0300005999407, -18.3690006416049)
"2",2,100,0.5,c(0.64, 0.36),c(0.4096, 0.2304, 0.2304, 0.1296),c(`0` = 0.085, `1` = -0.085),c(`0` = -0.084564349079048, `1` = 0.0845643490790477),c(0.101575, -0.016575, -0.016575, -0.068425),c(-0.115393495956345, 0.0308291468772966, 0.0308291468772968, 0.0537352022017515)
"3",2,100,1,c(0.64, 0.36),c(0.4096, 0.2304, 0.2304, 0.1296),c(`0` = 0.045, `1` = -0.045),c(`0` = -0.0655755743051719, `1` = 0.0655755743051719),c(0.055575, -0.010575, -0.010575, -0.034425),c(-0.088236891056073, 0.0226613167509012, 0.0226613167509012, 0.0429142575542706)
"4",2,100,3,c(0.64, 0.36),c(0.4096, 0.2304, 0.2304, 0.1296),c(`0` = 0.025, `1` = -0.025),c(`0` = 0.0129489898070112, `1` = -0.0129489898070111),c(0.031375, -0.00637500000000002, -0.00637500000000002, -0.018625),c(0.0164070306159522, -0.00345804080894102, -0.00345804080894102, -0.00949094899807007)
"5",2,100,5,c(0.64, 0.36),c(0.4096, 0.2304, 0.2304, 0.1296),c(`0` = 0.015, `1` = -0.015),c(`0` = 0.0133040862734239, `1` = -0.0133040862734239),c(0.018975, -0.00397500000000001, -0.00397500000000001, -0.011025),c(0.016852231718412, -0.00354814544498799, -0.00354814544498802, -0.00975594082843595)
"6",2,500,0.05,c(0.64, 0.36),c(0.4096, 0.2304, 0.2304, 0.1296),c(`0` = 0.0630000000000001, `1` = -0.063),c(`0` = -2.94064163993215, `1` = 2.94064163993215),c(0.076671, -0.013671, -0.013671, -0.049329),c(-12.411394553616, 9.47075291368392, 9.47075291368392, -6.5301112737518)
"7",2,500,0.5,c(0.64, 0.36),c(0.4096, 0.2304, 0.2304, 0.1296),c(`0` = 0.031, `1` = -0.031),c(`0` = -0.305045709993022, `1` = 0.305045709993022),c(0.0387190000000001, -0.007719, -0.007719, -0.023281),c(-0.483511393976215, 0.178465683983193, 0.178465683983193, 0.126580026009829)
"8",2,500,1,c(0.64, 0.36),c(0.4096, 0.2304, 0.2304, 0.1296),c(`0` = 0.035, `1` = -0.035),c(`0` = -0.0872151084425585, `1` = 0.0872151084425585),c(0.043575, -0.008575, -0.008575, -0.026425),c(-0.119241813947122, 0.0320267055045636, 0.0320267055045636, 0.0551884029379949)
"9",2,500,3,c(0.64, 0.36),c(0.4096, 0.2304, 0.2304, 0.1296),c(`0` = -0.002, `1` = 0.002),c(`0` = -0.0168803778035167, `1` = 0.0168803778035167),c(-0.00256400000000001, 0.000564000000000009, 0.000564000000000009, 0.00143599999999999),c(-0.0218918307432909, 0.0050114529397742, 0.0050114529397742, 0.0118689248637426)
"10",2,500,5,c(0.64, 0.36),c(0.4096, 0.2304, 0.2304, 0.1296),c(`0` = 0, `1` = 0),c(`0` = -0.00189942337376514, `1` = 0.0018994233737652),c(0, 0, 0, 0),c(-0.00243486972757223, 0.000535446353807062, 0.000535446353807062, 0.00136397701995811)
